topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1368288035402579971	http://twitter.com/user/status/1368288035402579971	😡😡😡 Deaths and serious injuries from the Covid vaccines continue to grow. Latest CDC VAERS report shows 1,265 deaths and 4,424 serious injuries. 47% of reported deaths became sick within 48 hours of being jabbed https://t.co/6CQTG9QXSm #CovidVaccine https://t.co/yWUrQ0OZHl	1
COVID-19	1368154432144343040	http://twitter.com/user/status/1368154432144343040	Residents and staff at The Court at Pringle Creek retirement community in Whitby are still in the dark when they could get vaccines.​ https://t.co/f0G0Upd06S	0
COVID-19	1367744561531949057	http://twitter.com/user/status/1367744561531949057	COVID-19 antibody-based drugs and vaccines developed so far may become less effective as new variants of the novel coronavirus spread widely, according to a new study https://t.co/tYeDQ2gIwS	1
COVID-19	1367516497816428544	http://twitter.com/user/status/1367516497816428544	Thousands of fake Covid-19 vaccines seized in South Africa and ChinaÂ (photos) https://t.co/lQY8eeCOrI https://t.co/qmP9jKCJti	0
COVID-19	1367320407590764548	http://twitter.com/user/status/1367320407590764548	Great news! CVS is now following Federal guidelines &amp; ALL teachers and child care workers can get the COVID vaccine in Florida! Spread the word! https://t.co/VwqoLEJIRv #Florida #Covid_19 #teaching #Orlando #Alafaya #PineHills #Apopka #Ocoee #fl #CovidVaccine	0
COVID-19	1363195522740334592	http://twitter.com/user/status/1363195522740334592	Brooklynites: If you live in one of the zip codes below and are eligible for the COVID vaccine, there are (as of 2/20 1:30pm) still a ton of appointments available at new Medgar Evers College vaccination site! Make appt at: https://t.co/L4ECc1empb #COVIDVaccine #GetVaccinated https://t.co/azmw1nOO4z	0
COVID-19	1362073776092041221	http://twitter.com/user/status/1362073776092041221	$ATOS two major strong pipelines/catalyst in play with vaccines being overwhelming around the world and it may take many many more months to get back to normal (covid-19 Nasal Spray and Breast cancer ) https://t.co/M0i1kXUIhT	1
COVID-19	1371089983344410626	http://twitter.com/user/status/1371089983344410626	Vaccine providers in Central Texas are getting their first shipments of the Johnson &amp; Johnson COVID-19 vaccine this week. It’s the third one to get approval in the U.S. — and it works a little differently than the Moderna and Pfizer vaccines. Here's how: https://t.co/J0CGHI4pcM	0
COVID-19	1371033936017686532	http://twitter.com/user/status/1371033936017686532	The US, Japan and Australia have decided to manufacture Covid-19 vaccines in India. The informal strategic forum known as the 'Quad' that aims to counter China’s growing influence in the Asia-Pacific region. https://t.co/o5c6aHMi2x	0
COVID-19	1370872303756578816	http://twitter.com/user/status/1370872303756578816	A COVID-19 outbreak has been declared at a Langley glass factory and Fraser Health says it is offering on-site vaccines to the factory workers. https://t.co/2sMRM5YdLa	0
COVID-19	1370797121994162183	http://twitter.com/user/status/1370797121994162183	Meet Sean, a registered nurse who received one of the first COVID-19 vaccines in the county. When we asked him why, he replied: “For the safety of myself, my husband, and my friends.” https://t.co/AtiMdGrtr2	0
COVID-19	1370737161553784836	http://twitter.com/user/status/1370737161553784836	Like so much of the government response to COVID-19, the rollout of vaccines has been beset by poor planning and bad management. https://t.co/0XBsFB5UZO	0
COVID-19	1370706206885486594	http://twitter.com/user/status/1370706206885486594	The British Society for Immunology will be holding a webinar for healthcare workers on engaging with ethnic minority communities on Covid-19 vaccines on Monday 15th March at 12pm. Find out more and book your place here: https://t.co/G2HY6R7d1T	0
COVID-19	1370676693963173889	http://twitter.com/user/status/1370676693963173889	🚨#China will facilitate visa application for those who have been inoculated with COVID-19 vaccines produced in #China and obtained the vaccination certificate. BUT! The vaccine is NOT a mandatory for visa application. Details: https://t.co/bbDVIGg9SR https://t.co/RlRhTW1UHB	0
COVID-19	1370525540772315138	http://twitter.com/user/status/1370525540772315138	All you seem to hear about in #Alberta is how well we are doing with #COVID19 &amp; Vaccines nothing about children and Covid. Below is daily average infection rate Jan 25/20 -Dec 18/20 17109cases /327days =52 kids/day Dec 19/20 -Mar 12/21 10572 cases/84 days= 126 kids/day https://t.co/pb3XmW4BPY	0
COVID-19	1370479234293071888	http://twitter.com/user/status/1370479234293071888	Thank you to @MillikenandCo for hosting our first COVID-19 vaccination drive today for SCMA members in the Spartanburg area and to @MUSChealth for providing the vaccines to 2,000 SC manufacturing workers! #TeamSC https://t.co/s6bdmoG5GZ	0
COVID-19	1370473928431443975	http://twitter.com/user/status/1370473928431443975	An Oregon researcher recently found a new COVID-19 mutation in Marion County. It's more deadly and more contagious than what the U.S. has been dealing with, but vaccines work well against it. https://t.co/tbQqX6RQFk	1
COVID-19	1370465753212854276	http://twitter.com/user/status/1370465753212854276	How one Latina’s search for a COVID-19 vaccine became a bureaucratic nightmare. A lot of Latinos are afraid to get the vaccines. And having these problems with everything—call here, call there, get put on the list—ugh, no way!” https://t.co/1tyTDxv3hB by @JoeyPeters.	0
COVID-19	1370452790577860609	http://twitter.com/user/status/1370452790577860609	Virginia Republicans Amanda Chase, Pete Snyder, Glenn Youngkin, and Kirk Cox are opposing: ➡️ $2 billion to help reopen schools ➡️ $1400 stimulus checks for struggling Virginians ➡️ Small business relief ➡️ Funding for additional vaccines #VAGov https://t.co/gbqAePS9SV	0
COVID-19	1370438735473606662	http://twitter.com/user/status/1370438735473606662	UK, US, and EU blocked a push by India and South Africa at WTO to waive patent rights in an effort to boost production of COVID-19 vaccines for poor nations. The notion was supported by 80 developing countries, but opposed by all Western countries. https://t.co/Sq6nDwjwFE	1
COVID-19	1370422536278831110	http://twitter.com/user/status/1370422536278831110	QAnon is now focused on #COVID19 vaccine conspiracies and planning a “World Wide Rally For Freedom” on March 20 involving global protests against pandemic health restrictions. https://t.co/hb9LZeute7	0
COVID-19	1370409992659070982	http://twitter.com/user/status/1370409992659070982	Both the @PfizerBioNTech and @moderna_tx COVID-19 vaccines are #mRNA based. Find out more about what mRNA is and how it was used to make these vaccines in our COVID-19 Vaccine Q&amp;A Pamphlet for Older #Canadians in partnership with @RyersonNIA https://t.co/62Cw6XhVU6 https://t.co/F4L3uegMVj	0
COVID-19	1370400479235149828	http://twitter.com/user/status/1370400479235149828	The race to end the pandemic is on, and UNICEF is playing a vital role in the equitable global distribution of lifesaving COVID-19 vaccines. Here's the latest on a busy week for the COVAX initiative. #EndThePandemic https://t.co/X6YgYKoYzI	0
COVID-19	1370388420711702529	http://twitter.com/user/status/1370388420711702529	IN PHOTOS | The initial supplies of AstraZeneca #Covid-19 vaccines for Negros Occidental and Bacolod City arrive at the Bredco Port in Bacolod City on Friday (March 12, 2021) afternoon. | via @nguadalquiver | 📷 NegOcc-PIO #ResBAKUNA #BIDASolusyon+ https://t.co/iXVBM7dQ3Z	0
COVID-19	1370382956632576000	http://twitter.com/user/status/1370382956632576000	In Scotland, a single dose of Pfizer’s vaccine was 85 per cent effective at reducing COVID-19 hospitalisations; AstraZeneca’s vaccine did even better. https://t.co/oCNwNuZLw0 https://t.co/dXGX4kMnlE	1
COVID-19	1370367865061306369	http://twitter.com/user/status/1370367865061306369	NEW: In a letter obtained by Insider, @SenDuckworth and 10 others push the Biden admin to quickly address the inequalities in COVID-19 vaccine distribution as wealthier and white people who are less impacted snag a disproportionate number of the shots. https://t.co/MO4KpwRLt6	0
COVID-19	1370354846189154307	http://twitter.com/user/status/1370354846189154307	UK, US and EU have blocked S Africa and India’s proposal to waive intellectual property protections on COVID-19 vaccines and treatments at the WTO general council meeting. colonial logic go brrr	1
COVID-19	1370328733400326144	http://twitter.com/user/status/1370328733400326144	Dr Tehseen Khan explains that the COVID-19 vaccines do not contain pork products or any animal products. The vaccines are safe and the most effective way to prevent you getting ill from coronavirus. Make sure you get your COVID-19 vaccine when it is your turn. #KeepLondonSafe https://t.co/n8a2BiifdD	0
COVID-19	1370317379792691204	http://twitter.com/user/status/1370317379792691204	The #bizhumanrights issue: WTO fails to waive any intellectual property rights for vaccines and treatments related to COVID-19. https://t.co/jojdWldDDY	1
COVID-19	1370281114628149250	http://twitter.com/user/status/1370281114628149250	They told you vaccines were 100% safe and 95% effective. They lied. The EMA covid-19 data leak, and what it tells us about mRNA instability https://t.co/m0LURlgOke	1
COVID-19	1370269804616155136	http://twitter.com/user/status/1370269804616155136	A local couple who met and got engaged at Fenway 50 years ago returned for their COVID-19 vaccines https://t.co/a57j3oOznd https://t.co/hkyaNJM0Ne	0
COVID-19	1370246342690361346	http://twitter.com/user/status/1370246342690361346	Deputy President David Mabuza said the government had put in place measures to prevent corruption and wasteful expenditure in the procurement and distribution of Covid-19 vaccines. https://t.co/Y6w6yRsm8s	0
COVID-19	1370188900090540033	http://twitter.com/user/status/1370188900090540033	Received vaccines as an infant, to start school, boosters during school, vaccines to go on a mission, and once a month on my mission... a flu shot now every year. It’s what we do to stay safe. Please just get your COVID vaccine. 👊❤️💉	0
COVID-19	1370168272319094785	http://twitter.com/user/status/1370168272319094785	NEW:There have been reports of snags, delays and cancellations of COVID-19 vaccines for U.S. troops stationed abroad. In particular at Landstuhl Regional Med. Center in Germany where a post says it would be cancelling appts for first and in some cases second doses of the shot	0
COVID-19	1370159407368007680	http://twitter.com/user/status/1370159407368007680	We're pleased to see the Australian Government @healthgovau have specifically listed #MND as a priority underlying medical condition for Phase 1b of the #COVID19 vaccine rollout ⤵️ More info: https://t.co/bQ2MW6CJ6P https://t.co/i6wKRAB5au	0
